163.8,-130.8,-69.3,51.5
163.9,-130.6,-68.8,51.2
164,-130.5,-68.5,53.1
164,-130.5,-67.9,52.8
163.9,-130.3,-67.6,54
164.1,-130.5,-67.5,54.9
164.2,-130.6,-67.5,54.9
164.5,-130.5,-67.3,54.9
164.5,-130.6,-67.1,55.5
164.7,-130.3,-67.1,58.2
165,-130.4,-67.1,59.7
164.8,-130.3,-67,60.3
164.6,-130.1,-66.8,62.7
