133.9,-132.8,-44.6,44.8
134,-132.7,-44.3,44.3
134.2,-132.5,-44,44.2
134.2,-132.7,-43.7,44.9
134.2,-132.8,-43.6,45.7
134.2,-132.9,-43.4,46.2
134.2,-133.1,-43.1,46.6
134.2,-132.9,-42.9,47.1
134.2,-132.7,-42.8,47.3
134.3,-132.6,-42.6,47.1
134.3,-132.4,-42.6,47
134.3,-132.3,-42.6,46.8
134.3,-132.1,-42.7,46.7
134.3,-132.1,-42.8,46.5
134.3,-131.9,-43,46.4
134.4,-132.1,-43.2,46.6
134.4,-132.1,-43.2,46.7
134.6,-132.2,-43.2,46.9
134.7,-132.7,-43,47
134.8,-132.8,-42.8,46.8
134.3,-133,-43.1,47.2
134,-133,-43.4,46.9
133.9,-133.1,-43.7,46.6
133.8,-133.3,-43.8,46.1
133.8,-133.3,-43.8,45.8
133.9,-133.4,-44.1,45.9
134.5,-133.7,-43.8,45.7
134.7,-133.9,-43.4,45.8
134.8,-134,-42.9,46
134.8,-133.9,-42.6,46.3
134.7,-133.9,-42.8,46.4
134.6,-133.7,-42.6,46.6
134.6,-133.5,-42.8,46.2
134.8,-133.4,-42.9,46.4
135,-133.2,-43,46.5
135,-133.3,-43.3,46.7
135,-133.3,-43.3,46.8
135,-133.4,-43.3,47
135.1,-133.6,-43.1,47.4
135,-133.8,-43.3,47.6
134.9,-133.9,-43.4,47.4
134.9,-133.9,-43.4,47.3
134.9,-133.7,-43.5,47.2
134.9,-133.6,-43.5,47
134.9,-133.2,-43.3,46.8
135.2,-132.8,-43.1,46.7
135.1,-133.1,-43.1,46.8
134.8,-133.1,-43.4,46.5
134.5,-133.2,-43.7,46.4
134.1,-133.4,-44,46.1
133.8,-133.6,-44.1,45.8
133.7,-133.7,-44.2,45.7
133.7,-133.4,-44.4,45.6
133.8,-133.2,-43.9,45.7
134,-133.2,-43.7,45.7
134.2,-133.2,-43.3,45.9
134.3,-133.2,-43.3,46.1
134.8,-133.3,-43.1,46.2
135.1,-133.3,-42.9,46.4
135.1,-133.5,-43.2,46.5
135.2,-133.3,-43.1,46.4
135.1,-133.3,-43.3,46.4
134.9,-133.3,-43.3,46.5
134.5,-133.1,-43.3,46.3
134.2,-132.9,-43.3,46.1
134.2,-132.8,-43,46
134,-132.7,-42.8,46.1
134.2,-132.3,-42.8,46.1
134.3,-132.3,-42.8,46.1
134.6,-132.6,-42.8,46.6
135,-132.9,-42.9,46.8
134.7,-133.2,-43,46.9
134.7,-132.6,-43.1,46.6
134.6,-132.3,-43.1,46.5
134.4,-132.3,-43.2,46.6
134.3,-132.3,-43.1,46.3
134.2,-132.6,-43.1,46.4
134.6,-132.4,-43.1,46.5
134.8,-132.9,-43,46.7
134.8,-133,-42.8,46.7
134.8,-133,-42.8,46.7
134.8,-132.9,-42.8,46.6
134.8,-132.5,-42.8,46.4
134.6,-132.3,-43,46.3
134.5,-132.3,-43.1,46.6
134.6,-132.5,-43.2,46.7
134.9,-132.5,-43.1,46.9
135.3,-132.8,-43,46.8
135.3,-132.6,-42.8,46.6
135.2,-132.4,-42.6,46.4
134.9,-132.4,-42.8,46.3
134.8,-132.8,-43,46.2
134.7,-132.8,-43.2,46.4
134.7,-132.8,-43.5,46.4
134.6,-133.1,-43.5,46.4
134.4,-133.1,-43.4,46.4
134.3,-133.1,-43.4,46.4
134.2,-133.1,-43.4,46.4
134.4,-133.3,-43.2,46.7
