117.5,-112.1,-30.9,37
117.5,-111.9,-30.9,36.7
118,-112.1,-31.1,36.6
117.7,-111.6,-31.2,36.4
118,-111.6,-31.2,36.2
118,-111.1,-31.4,36.4
118.3,-110.9,-31.1,36.8
118.6,-110.9,-30.7,37
118,-111.1,-30.6,37
118,-111.5,-30.6,36.9
117.6,-111.7,-30.4,36.7
117.5,-112,-30.2,36.6
117,-112.1,-30.4,36.3
116.9,-111.8,-30.5,36.1
117.4,-112.1,-30.5,36.2
117.7,-112.2,-30.1,36.4
118,-112.2,-29.9,36.6
118.2,-111.7,-30,36.5
118,-111.7,-30.6,36.4
117.5,-112,-31.4,36.5
117.1,-112.6,-31.7,36.5
117.4,-112.2,-31.9,36
117.8,-111,-31.7,35.8
118.2,-109.7,-31.5,35.9
118.2,-108.6,-31.4,35.9
118.2,-108,-31.2,35.8
117.9,-107.4,-31,35.6
117.8,-107.2,-31,35.8
117.5,-107.7,-30.9,35.9
117.2,-107.8,-30.9,36.1
117.4,-108.6,-30.9,36.2
117.4,-108.9,-30.9,36.4
117.4,-108.9,-30.9,36.9
117.2,-109.1,-30.7,37.3
117.1,-109.9,-30.7,37.7
117.1,-111,-30.6,37.9
116.9,-111.2,-30.8,37.7
117,-112.1,-31,37.6
117.1,-112.6,-31.2,37.5
117.3,-112.5,-31.2,37.4
117.6,-112.4,-30.9,37.4
117.9,-112.1,-30.6,37
118.1,-112.4,-30.5,36.4
118.1,-111.6,-30.4,36.2
118.2,-111.5,-30.5,35.9
118.2,-111.1,-30.4,35.7
118.4,-110.8,-30.5,36.1
118.1,-110.7,-30.5,36.4
118.1,-110.6,-30.4,36.4
117.9,-111.4,-30.6,36.6
117.5,-112.1,-30.7,36.5
117.5,-112.4,-30.7,36.3
117.4,-112.1,-30.8,36.1
117.6,-111.6,-30.7,36.1
117.5,-111.8,-30.5,36.2
117.5,-111.7,-30.3,36.4
117.8,-111.7,-30.4,36.7
117.3,-111.9,-31.2,36.7
117.4,-112.3,-31.7,36.7
116.9,-112.9,-31.8,36.7
117.2,-112.8,-31.9,36.5
117.3,-112,-32.1,36.6
117.2,-111.6,-31.9,36.7
117.4,-111.5,-31.6,37
117.7,-111.4,-31.2,37
117.6,-111.2,-30.9,36.9
117.3,-111.5,-30.6,36.9
117.3,-112,-30.4,36.7
117.5,-112.1,-30.4,36.6
117.3,-111.9,-30.5,36.5
117.4,-112.1,-30.7,36.4
117.7,-111.8,-31.5,36.4
117.8,-112.1,-31.6,36.6
117.4,-112.2,-31.8,36.5
117.2,-112.6,-31.7,36.5
117.1,-112.8,-31.5,36.6
117.4,-112.5,-31.7,36.9
117.4,-112.2,-31.2,36.9
117.4,-112,-30.8,36.8
117.3,-111.8,-30.6,36.6
117.1,-111.4,-30.5,36.4
117.1,-111.5,-30.5,36.3
117.2,-111.2,-30.4,36.4
117.8,-111,-30.4,36.4
117.8,-111,-30.4,36.6
118,-111.2,-30.5,36.7
118,-111.6,-30.7,36.9
117.5,-112.1,-31,36.9
116.8,-112.2,-31.2,37.1
117.1,-112.2,-31.1,37.1
117.6,-111.7,-30.9,37.3
118.1,-111.4,-30.6,37
118.3,-111.7,-30.4,36.9
118.3,-112.1,-30.3,36.8
118,-112.9,-30.4,37
117.9,-113,-31.3,36.6
116.9,-112.9,-31.4,36.2
116.8,-112.1,-31.4,36.3
116.4,-111.8,-31.4,36.1
116.2,-111.9,-31.1,36.2
116.6,-111.6,-30.8,36.5
116.6,-111.4,-30.8,36.5
116.9,-111.6,-31,36.8
116.9,-111.9,-30.8,36.6
117.1,-112,-30.7,36.8
117.2,-111.7,-30.5,36.6
116.9,-111.6,-30.2,36.5
117.2,-111.3,-29.7,36.7
117.5,-111.3,-29.6,36.6
117.8,-111.7,-30.4,36.5
117.9,-112,-30.8,36.5
117.5,-112.6,-31.6,36.4
117.5,-112.4,-32,36.3
117.3,-112.6,-31.6,36.6
117.5,-112.3,-31.1,36.9
117,-112.7,-31,36.7
117.5,-112,-30.8,36.5
117.4,-111.6,-30.8,36.3
117.3,-111.3,-30.7,36.1
117.1,-110.8,-30.9,35.9
117.2,-110.5,-31,35.9
117.6,-109.7,-30.8,36.4
117,-110,-30.8,36.9
117,-110.3,-30.7,37.1
116.9,-112.2,-30.8,37.3
117.3,-112.8,-30.8,37.2
117.7,-112.7,-30.9,37.1
117.7,-112.3,-30.9,37.5
117.7,-112,-30.5,37.4
117.6,-112,-30.1,37.4
117.9,-111.9,-29.9,37.1
118,-112,-29.7,36.7
118,-111.3,-30,36.2
118,-110.8,-30.3,36
118,-110.3,-30.5,36
117.6,-110,-30.7,36.3
117.3,-109.7,-31,36.4
116.9,-109.4,-31,36.5
117,-110,-30.8,36.3
