108.1,-130.6,-17.2,46.7
108,-130.7,-17.2,46.6
107.7,-131.3,-17.2,46.7
107.4,-131.8,-17.2,46.9
107.2,-132.1,-17.3,46.8
107.6,-132.3,-17.4,46.8
107.9,-132.1,-17.7,46.5
107.9,-132.1,-17.7,46.1
108,-131.6,-17.5,46.1
107.9,-130.4,-17.2,46.3
107.8,-128.9,-16.9,46.4
107.8,-127.6,-17,46.2
107.8,-126.4,-17,46.3
107.8,-125.9,-17.1,46.4
107.8,-125,-17.2,46.1
108.3,-127.4,-17.6,46
108.6,-128.2,-17.4,45.9
108.4,-129.9,-17.3,46.1
108.3,-129.7,-17.4,46.3
107.8,-131.3,-17.4,46.6
107.7,-131.8,-17.6,46.9
107.4,-131.8,-17.2,47.1
107.2,-131.7,-17.1,47.1
107.5,-131.2,-16.9,46.8
107.8,-131.2,-16.7,46.8
108.1,-131.7,-16.6,46.5
107.8,-131.2,-17.2,46.3
107.5,-129.5,-17.7,46.1
107.5,-127.6,-18.1,46.1
107.3,-125.2,-18.5,46.2
107.2,-124,-18.8,45.9
107.1,-122.5,-18.8,46
107.6,-121.7,-18.3,46.1
108,-122.2,-18,46.3
108,-123.1,-17.5,46.2
108.3,-122.6,-17.4,46.6
108.2,-122.9,-17.4,46.9
108.1,-123.6,-17.4,47.3
107.9,-125.3,-17.5,47.2
108,-126.1,-17.5,47
107.8,-130.1,-17.7,46.8
107.8,-131.5,-17.7,46.4
107.9,-131.8,-17.4,46.2
108,-131.6,-17.2,45.8
108.2,-131.8,-17,45.8
108.3,-131.5,-16.7,45.8
108.4,-131.5,-16.6,46.1
108.1,-130.3,-16.9,46.1
107.9,-129.7,-18.1,46.2
107.8,-128.8,-18.5,46.3
107.7,-127.8,-18.7,46.4
107.5,-126.8,-18.8,46.4
107.5,-126.5,-18.6,46.5
107.7,-125.7,-18.6,46.8
107.9,-125.3,-17.6,46.6
108,-126.3,-17.3,46.5
108.1,-126.2,-17.3,46.3
108.3,-125.7,-17.2,46.3
108.3,-125.9,-17.2,46.2
108.5,-126,-17,46
108.5,-127.2,-17,46.1
108.3,-127.1,-16.9,46.3
108.5,-129.5,-16.7,46.5
108.2,-131.5,-16.8,46.6
108.1,-131.6,-17,46.8
108.1,-131.6,-17.2,46.7
108.3,-131.4,-17,46.7
108.4,-131.1,-16.8,46.7
108.3,-131.3,-16.8,46.4
107.8,-131,-17,46.1
107.5,-128.9,-17.3,45.8
107.2,-126.7,-17.5,45.9
107,-126.1,-17.8,45.7
106.8,-124.8,-17.9,45.7
106.7,-123.5,-18.2,46
107,-122.4,-17.9,46.3
107.3,-123.4,-17.8,46.5
107.4,-124.6,-17.4,46.7
107.4,-124.5,-17.3,47.1
107.4,-124,-17,47.1
107.4,-125.1,-16.9,47
107.4,-125.2,-17,46.8
107.2,-126.3,-17.2,46.6
107.2,-127.4,-17.5,46.5
107.4,-128.4,-17.5,46.3
107.7,-130.2,-17.8,46
108.1,-131.5,-17.6,45.9
108.3,-131.1,-17.4,45.9
108.5,-131.1,-17.2,45.8
108.5,-130.9,-16.9,45.8
108.5,-131.1,-17,45.9
108.2,-130.5,-15.6,46
108,-129.2,-16.2,46.5
107.7,-129.2,-16.8,46.6
107.6,-128.9,-17.1,46.7
107.5,-128.9,-17.5,46.7
107.5,-129.4,-17.6,46.7
107.6,-129.8,-18.9,46.9
107.8,-130.9,-18.5,46.8
108,-130.7,-18.1,46.9
108.1,-131,-17.8,47.1
108,-131.1,-17.3,46.9
108,-130.7,-17.3,47
107.7,-130.8,-17.4,46.8
107.6,-131,-17.2,46.7
107.4,-131.6,-17.2,46.3
